id_employee;age;nombre_experiences_precedentes;annees_dans_l_entreprise;satisfaction_employee_environnement;satisfaction_employee_nature_travail;satisfaction_employee_equipe;satisfaction_employee_equilibre_pro_perso;note_evaluation_actuelle;augementation_salaire_precedente;a_quitte_l_entreprise;nombre_participation_pee;nb_formations_suivies;nombre_employee_sous_responsabilite;distance_domicile_travail;niveau_education;annees_depuis_la_derniere_promotion;genre_M;statut_marital_Divorcé(e);statut_marital_Marié(e);departement_Consulting;departement_Ressources Humaines;poste_Consultant;poste_Directeur Technique;poste_Manager;poste_Représentant Commercial;poste_Senior Manager;poste_Tech Lead;domaine_etude_Entrepreunariat;domaine_etude_Infra & Cloud;domaine_etude_Marketing;domaine_etude_Ressources Humaines;domaine_etude_Transformation Digitale;frequence_deplacement_Frequent;ratio_surcharge_anciennete;satisfaction_globale_moyenne;delta_evaluation;tension_salaire
1756;33;8;11;4;2;4;2;3;0.15;0;0;2;1;2;3;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0;0.0002913752913752914
1757;49;3;5;4;4;3;4;3;0.12;0;0;1;1;11;4;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.75;0;0.0003992901508429459
1758;33;2;0;1;1;3;2;4;0.2;1;0;2;1;16;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.75;1;0.0002335084646818447
1760;38;4;6;3;2;2;2;3;0.14;0;1;4;1;2;2;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.25;1;0.0006480356419603078
1761;31;2;1;1;3;1;3;3;0.13;1;3;2;1;16;4;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0;0.00020828228375398185
1762;29;1;1;4;1;3;3;3;0.13;0;1;2;1;4;3;0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;1;0.0008056872037914692
1763;30;3;7;3;3;3;3;3;0.16;0;1;3;1;16;3;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;-1;0.00026440037771482527
1764;32;2;7;2;2;2;3;3;0.14;0;0;3;1;5;4;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0005884516366311143
1766;38;3;1;2;4;3;3;3;0.16;0;1;2;1;18;3;1;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;3.0;2;0.00024088093599449413
1767;43;9;1;3;3;4;3;3;0.16;1;1;4;1;17;3;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;3.25;1;0.0005742411812961443
1768;42;8;5;2;2;2;2;4;0.22;0;3;6;1;12;3;0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1;0.0006505240332490061
1770;55;8;1;3;1;2;3;3;0.12;0;3;2;1;2;3;0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.25;1;9.454278060822523e-05
1771;33;5;9;4;2;4;2;3;0.15;0;2;2;1;4;3;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0004908376963350785
1772;41;1;5;3;1;2;3;4;0.2;0;2;2;1;9;4;0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.25;1;0.0008733624454148472
1774;34;1;15;4;3;3;3;3;0.14;0;1;3;1;10;3;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0625;3.25;0;0.00039980009995002494
1775;53;4;3;1;3;4;2;4;0.2;0;3;2;1;1;4;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.25;2.5;2;0.00015424957581366652
1778;43;0;9;2;4;2;3;3;0.13;0;0;5;1;2;3;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.00048022598870056497
1779;34;5;2;4;4;1;3;3;0.12;0;0;3;1;3;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2;0.00029850746268656717
1780;21;1;1;2;2;2;3;3;0.13;1;0;3;1;7;1;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.25;0;0.0006343283582089552
1782;38;1;5;4;3;2;3;3;0.11;0;1;3;1;6;2;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1;0.0005130974885228193
1783;22;1;1;3;1;3;3;3;0.17;1;0;6;1;8;1;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;2.5;0;0.0005418924551896623
1784;31;1;12;1;4;1;3;3;0.14;0;2;3;1;29;4;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.25;1;0.0002925580544889376
1786;51;2;2;1;3;4;3;3;0.11;0;0;2;1;3;3;2;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.00014485019440420828
1787;37;1;5;2;2;1;3;3;0.14;0;2;2;1;9;2;0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1;0.0003818615751789976
1789;46;7;2;3;4;3;3;3;0.17;0;1;3;1;2;4;2;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;3.25;0;6.725645403280045e-05
1790;36;7;12;4;1;4;3;3;0.13;0;1;1;1;10;3;5;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.07692307692307693;3.0;0;0.00020427781783225187
1792;44;1;5;3;2;3;2;3;0.12;1;3;2;1;1;2;2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.16666666666666666;2.5;0;0.0007682458386683739
1794;37;2;10;3;2;3;2;3;0.13;0;0;4;1;8;2;4;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.00041748526522593317
1797;35;1;10;3;4;4;3;3;0.18;1;0;2;1;27;3;7;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09090909090909091;3.5;0;0.00020639834881320952
1798;33;6;10;4;1;2;3;3;0.19;0;1;1;1;8;4;7;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;-1;0.0003498727735368957
1799;28;1;5;3;4;3;4;3;0.11;0;1;6;1;1;3;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;0;0.0009290953545232273
1800;39;7;4;3;3;3;3;4;0.21;0;0;3;1;10;1;2;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1;0.00014110657259561827
1801;46;8;2;2;2;3;3;3;0.15;0;0;3;1;26;2;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;1;0.00018768768768768769
1802;40;4;4;3;1;4;2;3;0.17;0;1;5;1;2;2;0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.00038484310242747183
1803;42;5;0;2;1;3;2;3;0.18;0;2;2;1;13;3;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1;0.0002166456038996209
1804;35;2;7;2;4;3;3;3;0.14;0;1;6;1;2;2;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.0002776331771646712
1805;38;5;11;1;2;4;3;3;0.13;0;3;3;1;2;3;3;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.5;0;0.0006556112610875434
1807;34;4;7;4;1;3;2;3;0.17;1;1;3;1;9;4;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.5;0;0.00024312698709556759
1809;37;1;10;4;1;2;1;3;0.15;1;0;4;1;10;4;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0;0.0003559563360227812
1812;39;2;2;3;4;4;3;3;0.18;0;1;6;1;20;3;2;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.5;0;0.0002906976744186047
1813;43;4;3;1;3;3;2;3;0.13;0;0;2;1;9;3;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0006970069700697007
1814;41;3;3;2;2;1;1;3;0.12;0;0;3;1;5;3;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.5;-1;0.00026197060107699025
1815;41;0;22;3;3;4;4;3;0.13;0;1;3;1;4;1;13;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.043478260869565216;3.5;0;0.00016271056661562022
1816;30;9;7;1;3;2;3;3;0.14;0;0;3;1;10;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.25;0;0.00016549441456350847
1818;26;0;5;4;2;3;3;3;0.11;1;0;3;1;20;2;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.16666666666666666;3.0;0;0.0008841321544904606
1821;46;4;9;4;2;4;4;4;0.22;1;1;2;1;21;2;3;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.5;1;0.00020163548784586085
1822;40;4;5;3;4;4;3;3;0.17;0;1;3;1;1;3;0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;0;0.00019957015658581513
1823;34;1;10;2;3;3;3;4;0.21;0;2;5;1;8;2;4;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.00027941176470588236
1824;58;4;16;2;2;4;2;4;0.22;0;1;0;1;2;3;14;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;1;0.000110483672968328
1826;35;0;5;2;3;2;4;3;0.16;0;1;2;1;23;4;0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;2;0.0005173688100517369
1827;47;8;22;3;2;3;3;3;0.12;0;1;4;1;4;3;14;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.043478260869565216;2.75;1;0.00017418231081865686
1829;40;2;7;2;1;2;3;3;0.12;0;1;3;1;12;3;7;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0;0.00040458530006743087
1830;54;4;7;4;4;2;2;3;0.15;0;1;2;1;7;4;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0;0.0002188183807439825
1833;31;2;3;1;1;4;3;3;0.14;0;2;3;1;7;4;2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.25;0;0.00016600954554886905
1834;28;1;3;3;1;3;3;4;0.25;0;1;3;1;1;3;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;1;0.0004175946547884187
1835;38;2;4;2;4;1;2;4;0.2;0;2;4;1;2;4;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2;2.25;3;0.0003699593044765076
1836;26;1;5;3;4;1;3;3;0.13;0;0;4;1;10;3;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;0;0.0003628601921024546
1837;58;2;2;1;3;2;3;3;0.14;0;0;3;1;15;4;2;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.3333333333333333;2.25;0;0.00010134279199391943
1839;18;1;0;2;3;3;1;3;0.16;0;0;4;1;14;3;0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.25;0;0.0009240924092409241
1842;31;0;1;4;1;3;3;3;0.17;1;0;4;1;18;5;0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.75;-1;0.000439634764964491
1844;29;4;2;1;1;4;3;3;0.15;1;3;3;1;13;3;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;2.25;1;0.0006421232876712328
1845;45;4;8;3;3;2;4;4;0.22;0;2;3;1;2;4;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1;0.0003491755577109602
1847;36;4;1;4;2;4;3;4;0.22;0;1;2;1;2;4;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;3.25;1;0.0002585092632485997
1849;43;1;7;1;4;3;3;4;0.2;0;1;5;1;2;4;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.75;1;0.00035236081747709656
1850;27;0;5;4;4;3;2;3;0.14;0;0;3;1;5;2;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.16666666666666666;3.25;0;0.0006722689075630251
1852;29;1;11;4;4;2;4;3;0.13;0;0;3;1;20;1;3;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.5;0;0.00044584316810910045
1853;32;8;0;4;4;3;4;3;0.13;0;0;2;1;10;4;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.75;0;0.00036567003656700367
1854;42;3;6;3;3;2;2;4;0.22;0;2;1;1;10;4;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;1;0.0006128702757916241
1856;47;4;2;2;3;3;3;3;0.12;0;0;2;1;9;4;2;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;0;0.0008547008547008547
1857;46;3;9;4;4;3;2;3;0.14;0;1;4;1;2;2;4;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.25;0;0.00018650192330108402
1858;28;1;3;3;4;2;3;3;0.15;0;1;2;1;1;2;2;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0005541189508681197
1859;29;8;7;4;3;4;3;3;0.17;0;2;3;1;29;1;1;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;2;0.00020360219263899763
1860;42;4;0;4;3;4;3;3;0.13;0;0;3;1;8;3;0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.5;0;0.00042831947593852354
1862;32;7;2;3;2;3;2;3;0.12;1;0;3;1;2;4;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3333333333333333;2.5;1;0.00018167137666532095
1863;46;2;19;1;1;4;3;3;0.12;0;1;5;1;3;3;2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;-1;0.00013609556933313172
1864;27;1;9;2;3;4;3;4;0.21;0;1;5;1;23;1;5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2;0.0005365715899463428
1865;29;1;1;4;2;4;3;3;0.11;0;0;3;1;6;1;0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.25;1;0.0006773618538324421
1866;43;7;16;1;3;4;3;3;0.13;0;0;2;1;6;3;6;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;1;8.766049605527768e-05
1867;48;4;22;4;2;4;3;3;0.12;0;0;3;1;10;3;12;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.25;1;9.152852639072511e-05
1868;29;1;1;4;4;2;2;4;0.24;1;0;3;1;24;2;1;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;3.0;2;0.0006557377049180328
1869;46;5;8;3;2;3;3;4;0.21;1;3;2;1;10;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.75;1;0.00025974025974025974
1870;27;0;7;4;1;4;2;3;0.19;0;1;2;1;15;3;7;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.75;1;0.00023036649214659688
1871;39;8;2;4;4;2;3;3;0.14;0;3;2;1;19;4;2;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.25;0;0.00040994107097104787
1873;55;8;5;2;4;2;4;4;0.2;0;1;2;1;2;4;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2;0.0007510326699211416
1875;28;1;1;2;2;4;3;3;0.19;0;1;3;1;3;3;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;0;0.00038501925096254817
1876;30;1;1;2;4;3;2;3;0.13;1;0;3;1;9;3;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.75;0;0.0015711645101663585
1878;22;1;1;4;2;1;3;4;0.23;1;0;2;1;7;1;0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;2.5;1;0.0006874241811564899
1880;36;1;10;2;3;1;3;3;0.13;0;1;4;1;10;4;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;2.25;1;0.0002996122664786747
1881;31;1;10;2;3;1;3;3;0.11;0;1;2;1;20;3;0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.25;0;0.0004525964745116722
1882;34;2;5;3;4;4;3;3;0.13;0;3;3;1;4;3;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.16666666666666666;3.5;0;0.00017500514721021206
1883;29;3;3;4;1;2;3;3;0.14;0;0;2;1;7;3;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0;0.0007755695588948133
1885;37;5;5;4;1;3;3;4;0.22;0;1;2;1;7;4;0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.16666666666666666;2.75;1;0.00042007001166861137
1886;35;0;3;4;2;4;3;3;0.11;0;0;2;1;16;2;0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;3.25;1;0.00039674253497598664
1888;45;0;9;2;4;4;2;3;0.13;0;2;2;1;25;2;3;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;1;0.0002877941425427459
1890;36;1;10;2;4;4;2;4;0.21;0;0;2;1;2;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;2;0.0004888088500128633
1892;40;2;19;1;1;1;3;3;0.11;0;1;3;1;1;4;11;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.5;0;0.00011293390394674275
1893;26;1;1;2;3;3;2;3;0.13;0;1;3;1;1;2;1;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;2.5;1;0.0005794137695978186
1898;27;0;8;1;3;2;2;3;0.14;0;0;5;1;2;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;-1;0.0002461159821565913
1900;48;3;22;4;4;2;3;3;0.11;0;1;3;1;22;3;4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.25;0;0.00011062590975254731
1903;44;2;2;2;1;4;3;3;0.15;0;1;5;1;1;4;2;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;-1;0.0002979737783075089
1905;34;1;5;4;1;2;3;4;0.23;1;1;2;1;16;4;3;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;2.5;3;0.0007365684575389947
1907;56;1;4;1;4;4;3;3;0.16;1;0;3;1;24;2;1;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0;0.0005409582689335394
1908;36;2;4;3;2;3;1;3;0.16;0;2;1;1;17;2;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.25;1;0.0002541757443718228
1909;41;5;5;3;2;3;3;4;0.21;0;1;3;1;8;3;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.75;1;0.000432407828857533
1911;42;9;13;3;1;2;4;3;0.13;0;1;3;1;6;3;5;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0;0.00012735036332309536
1912;31;2;5;3;4;4;3;3;0.11;0;1;2;1;10;2;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.16666666666666666;3.5;0;0.00028857837181044956
1915;34;3;4;4;4;3;2;3;0.12;0;0;3;1;3;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2;3.25;1;0.00022211253701875618
